Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Identification Date,Identification Analyst,Point Count Station,Wind Conditions,Precipitation,Start of Point Count  (24 hour clock),End of Point Count (24-hr clock),Common Name,Scientific Name,Taxonomic Resolution,Unique Taxonomic Identification Number,Time First Detected (seconds),Interval 1 (0-200 seconds),Interval 2 (201-400 seconds),Interval 3 (401-600 seconds),Behaviour,Tally,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,1,DNC,DNC,9:30,9:40,Bonaparte'S Gull,Larus philadelphia,Species,176839,VNA,VNA,VNA,VNA,Observed,1,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,2,DNC,DNC,9:44,9:54,VNA,VNA,VNA,NONE,VNA,VNA,VNA,VNA,Observed,0,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Bonaparte'S Gull,Larus philadelphia,Species,176839,VNA,VNA,VNA,VNA,Observed,1,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Franklin'S Gull,Larus pipixcan,Species,176838,VNA,VNA,VNA,VNA,Observed,1,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Canvasback,Aythya valisineria,Species,175129,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Canvasback,Aythya valisineria,Species,175129,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Canvasback,Aythya valisineria,Species,175129,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,2,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,3,DNC,DNC,9:57,10:07,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,2,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,4,DNC,DNC,10:11,10:21,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,4,DNC,DNC,10:11,10:21,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,4,DNC,DNC,10:11,10:21,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,5,DNC,DNC,10:24,10:34,Blue-winged Teal,Anas discors,Species,175086,VNA,VNA,VNA,VNA,Observed,1,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bonaparte'S Gull,Larus philadelphia,Species,176839,VNA,VNA,VNA,VNA,Observed,2,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bonaparte'S Gull,Larus philadelphia,Species,176839,VNA,VNA,VNA,VNA,Observed,2,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Canada Goose,Branta canadensis,Species,174999,VNA,VNA,VNA,VNA,Observed,1,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Common Tern,Sterna hirundo,Species,176888,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Common Tern,Sterna hirundo,Species,176888,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,5,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,5,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,5,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,5,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Common Tern,Sterna hirundo,Species,176888,VNA,VNA,VNA,VNA,Observed,3,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,6,DNC,DNC,10:39,10:49,Bufflehead,Bucephala albeola,Species,175145,VNA,VNA,VNA,VNA,Observed,5,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,7,DNC,DNC,10:54,11:04,VNA,VNA,VNA,NONE,VNA,VNA,VNA,VNA,Observed,0,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,8,DNC,DNC,11:11,11:21,Canada Goose,Branta canadensis,Species,174999,VNA,VNA,VNA,VNA,Observed,1,
Rotation 1,513,2007,17-Jun-07,CT/GB2,VNA,VNA,9,DNC,DNC,11:28,11:38,VNA,VNA,VNA,NONE,VNA,VNA,VNA,VNA,Observed,0,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Rusty Blackbird,Euphagus carolinus,Species,179091,0,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Gray Jay,Perisoreus canadensis,Species,179667,160,1,0,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Gray Jay,Perisoreus canadensis,Species,179667,540,0,0,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Cliff Swallow,Petrochelidon pyrrhonota,Species,178455,580,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,20,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,210,0,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,10,1,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,180,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,560,0,0,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,200,0,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Common Raven,Corvus corax,Species,179725,280,0,1,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,450,0,0,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,1,0,None,6:10,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,10,1,0,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Canada Warbler,Wilsonia canadensis,Species,178977,140,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,10,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,540,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,20,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,510,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Gray Jay,Perisoreus canadensis,Species,179667,10,1,1,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,2,1,None,6:46,DNC,Black-capped Chickadee,Poecile atricapillus,Species,554382,60,1,0,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Hairy Woodpecker,Picoides villosus,Species,178262,390,0,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Gray Jay,Perisoreus canadensis,Species,179667,70,1,1,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Gray Jay,Perisoreus canadensis,Species,179667,340,0,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Gray Jay,Perisoreus canadensis,Species,179667,340,0,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Golden-crowned Kinglet,Regulus satrapa,Species,179865,40,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,570,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,3,1,None,7:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,510,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,20,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Common Loon,Gavia immer,Species,174469,130,1,0,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,440,0,0,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,230,0,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,80,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,370,0,1,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,230,0,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Brown Creeper,Certhia americana,Species,178803,240,0,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Gray Jay,Perisoreus canadensis,Species,179667,30,1,0,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,70,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,4,1,None,7:55,DNC,Western Tanager,Piranga ludoviciana,Species,179882,260,0,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,80,1,0,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Winter Wren,Troglodytes troglodytes,Species,178547,110,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,280,0,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Chipping Sparrow,Spizella passerina,Species,179435,60,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,190,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,120,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,60,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,5,1,None,8:40,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,140,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,6,1,None,9:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,40,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,6,1,None,9:15,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,6,1,None,9:15,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,90,1,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,6,1,None,9:15,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,530,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,6,1,None,9:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,6,1,None,9:15,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,110,1,0,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,20,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Magnolia Warbler,Dendroica magnolia,Species,178886,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,430,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Winter Wren,Troglodytes troglodytes,Species,178547,340,0,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,20,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,7,0,None,9:50,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,10,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,40,1,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,10,1,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,40,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,250,0,1,1,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,160,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,80,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,90,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,8,1,None,10:15,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,480,0,0,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Blue-headed (solitary) Vireo,Vireo solitarius,Species,179010,310,0,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Chipping Sparrow,Spizella passerina,Species,179435,80,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Black And White Warbler,Mniotilta varia,Species,178844,40,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,10,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,0,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,20,1,0,0,Counter-singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,80,1,0,0,Calling,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,10,1,0,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,200,0,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,30,1,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Yellow-rumped Warbler,Dendroica coronata,Species,178891,250,0,1,0,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Singing,VNA,
Rotation 1,514,2007,02-Jun-07,MKL,1-Nov-07,TH,9,0,None,10:45,DNC,Common Yellowthroat,Geothlypis trichas,Species,178944,430,0,0,1,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Gray Jay,Perisoreus canadensis,Species,179667,150,1,1,0,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Hermit Thrush,Catharus guttatus,Species,179779,20,1,0,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Palm Warbler,Dendroica palmarum,Species,178921,0,1,1,1,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Least Flycatcher,Empidonax minimus,Species,178344,30,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,10,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,60,1,0,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,60,1,0,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Fox Sparrow,Passerella iliaca,Species,179464,80,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,450,0,0,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,1,0,None,9:19,DNC,Chipping Sparrow,Spizella passerina,Species,179435,580,0,0,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,20,1,1,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,330,0,1,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,500,0,0,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Yellow-bellied Sapsucker,Sphyrapicus varius,Species,178202,420,0,0,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Fox Sparrow,Passerella iliaca,Species,179464,30,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,10,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,390,0,1,1,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Yellow-rumped Warbler,Dendroica coronata,Species,178891,150,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,110,1,1,1,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Olive-sided Flycatcher,Contopus cooperi,Species,554221,110,1,1,1,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Pine Siskin,Carduelis pinus,Species,179233,20,1,1,0,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,100,1,1,1,Singing,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,350,0,1,1,Calling,VNA,
Rotation 1,515,2007,16-Jun-07,LOL/RCA,1-Nov-07,TH,2,0,None,8:56,DNC,Gray Jay,Perisoreus canadensis,Species,179667,0,1,0,1,Calling,VNA,
